EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 26-05-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, SAENTIS (STAID: 243).
Blended and updated with sources: 100755 906680 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100755,19480819,  278,    0
100755,19480820,    0,    0
100755,19480821,   21,    0
100755,19480822,  265,    0
100755,19480823,   58,    0
100755,19480824,   23,    0
100755,19480825,    0,    0
100755,19480826,    0,    0
100755,19480827,    8,    0
100755,19480828,  156,    0
100755,19480829,   38,    0
100755,19480830,    0,    0
100755,19480831,    0,    0
100755,19480901,   29,    0
100755,19480902,    0,    0
100755,19480903,  113,    0
100755,19480904,   17,    0
100755,19480905,    0,    0
100755,19480906,  189,    0
100755,19480907,   36,    0
100755,19480908,    0,    0
100755,19480909,    0,    0
100755,19480910,    0,    0
100755,19480911,    0,    0
100755,19480912,   13,    0
100755,19480913,  140,    0
100755,19480914,    0,    0
100755,19480915,    0,    0
100755,19480916,    0,    0
100755,19480917,    0,    0
100755,19480918,    0,    0
100755,19480919,    0,    0
100755,19480920,  107,    0
100755,19480921,   49,    0
100755,19480922,    0,    0
100755,19480923,    0,    0
100755,19480924,    0,    0
100755,19480925,    0,    0
100755,19480926,    0,    0
100755,19480927,    0,    0
100755,19480928,    0,    0
100755,19480929,  308,    0
100755,19480930,    4,    0
100755,19481001,    0,    0
100755,19481002,    0,    0
100755,19481003,    0,    0
100755,19481004,  136,    0
100755,19481005,   13,    0
100755,19481006,    0,    0
100755,19481007,    1,    0
100755,19481008,    0,    0
100755,19481009,    0,    0
100755,19481010,    0,    0
100755,19481011,    0,    0
100755,19481012,    0,    0
100755,19481013,    0,    0
100755,19481014,    0,    0
100755,19481015,    0,    0
100755,19481016,   64,    0
100755,19481017,    0,    0
100755,19481018,  139,    0
100755,19481019,   88,    0
100755,19481020,    0,    0
100755,19481021,    0,    0
100755,19481022,    0,    0
100755,19481023,    0,    0
100755,19481024,    0,    0
100755,19481025,    0,    0
100755,19481026,   26,    0
100755,19481027,    6,    0
100755,19481028,   13,    0
100755,19481029,    0,    0
100755,19481030,    0,    0
100755,19481031,    0,    0
100755,19481101,    0,    0
100755,19481102,    9,    0
100755,19481103,  127,    0
100755,19481104,    0,    0
100755,19481105,  252,    0
100755,19481106,   12,    0
100755,19481107,  266,    0
100755,19481108,   87,    0
100755,19481109,    0,    0
100755,19481110,    0,    0
100755,19481111,    0,    0
100755,19481112,    0,    0
100755,19481113,    0,    0
100755,19481114,    0,    0
100755,19481115,   57,    0
100755,19481116,  173,    0
100755,19481117,   49,    0
100755,19481118,    0,    0
100755,19481119,    0,    0
100755,19481120,    0,    0
100755,19481121,    0,    0
100755,19481122,    2,    0
100755,19481123,    0,    0
100755,19481124,    0,    0
100755,19481125,    0,    0
100755,19481126,    0,    0
100755,19481127,    0,    0
100755,19481128,    0,    0
100755,19481129,    0,    0
100755,19481130,    0,    0
100755,19481201,    0,    0
100755,19481202,    0,    0
100755,19481203,    0,    0
100755,19481204,  130,    0
100755,19481205,    0,    0
100755,19481206,    0,    0
100755,19481207,    0,    0
100755,19481208,    0,    0
100755,19481209,    4,    0
100755,19481210,    0,    0
100755,19481211,    0,    0
100755,19481212,    0,    0
100755,19481213,    0,    0
100755,19481214,    0,    0
100755,19481215,  189,    0
100755,19481216,   93,    0
100755,19481217,  192,    0
100755,19481218,    2,    0
100755,19481219,    0,    0
100755,19481220,    0,    0
100755,19481221,    0,    0
100755,19481222,    0,    0
100755,19481223,    0,    0
100755,19481224,    0,    0
100755,19481225,    0,    0
100755,19481226,    0,    0
100755,19481227,    0,    0
100755,19481228,    0,    0
100755,19481229,  141,    0
100755,19481230,   74,    0
100755,19481231,   31,    0
100755,19490101,    0,    0
100755,19490102,   23,    0
100755,19490103,    0,    0
100755,19490104,    0,    0
100755,19490105,    0,    0
100755,19490106,    0,    0
100755,19490107,    0,    0
100755,19490108,   15,    0
100755,19490109,    9,    0
100755,19490110,    0,    0
100755,19490111,   30,    0
100755,19490112,  250,    0
100755,19490113,   48,    0
100755,19490114,  186,    0
100755,19490115,  300,    0
100755,19490116,  590,    0
100755,19490117,  178,    0
100755,19490118,   14,    0
100755,19490119,    0,    0
100755,19490120,   51,    0
100755,19490121,  384,    0
100755,19490122,  140,    0
100755,19490123,    0,    0
100755,19490124,    0,    0
100755,19490125,    0,    0
100755,19490126,    0,    0
100755,19490127,    0,    0
100755,19490128,    0,    0
100755,19490129,    0,    0
100755,19490130,    0,    0
100755,19490131,   74,    0
100755,19490201,   97,    0
100755,19490202,    7,    0
100755,19490203,    0,    0
100755,19490204,    0,    0
100755,19490205,    0,    0
100755,19490206,    0,    0
100755,19490207,    0,    0
100755,19490208,    1,    0
100755,19490209,  116,    0
100755,19490210,    6,    0
100755,19490211,    0,    0
100755,19490212,   17,    0
100755,19490213,   19,    0
100755,19490214,    0,    0
100755,19490215,    0,    0
100755,19490216,    0,    0
100755,19490217,    0,    0
100755,19490218,    0,    0
100755,19490219,    5,    0
100755,19490220,    0,    0
100755,19490221,    0,    0
100755,19490222,    0,    0
100755,19490223,    0,    0
100755,19490224,   78,    0
100755,19490225,   64,    0
100755,19490226,    0,    0
100755,19490227,  175,    0
100755,19490228,   67,    0
100755,19490301,  100,    0
100755,19490302,  142,    0
100755,19490303,   49,    0
100755,19490304,   13,    0
100755,19490305,    0,    0
100755,19490306,    0,    0
100755,19490307,    0,    0
100755,19490308,   20,    0
100755,19490309,  102,    0
100755,19490310,    0,    0
100755,19490311,    0,    0
100755,19490312,    0,    0
100755,19490313,    0,    0
100755,19490314,   23,    0
100755,19490315,  282,    0
100755,19490316,  161,    0
100755,19490317,   37,    0
100755,19490318,  352,    0
100755,19490319,  140,    0
100755,19490320,    2,    0
100755,19490321,    0,    0
100755,19490322,    0,    0
100755,19490323,    0,    0
100755,19490324,    0,    0
100755,19490325,    0,    0
100755,19490326,    0,    0
100755,19490327,    0,    0
100755,19490328,    0,    0
100755,19490329,   26,    0
100755,19490330,   21,    0
100755,19490331,   21,    0
100755,19490401,    2,    0
100755,19490402,   36,    0
100755,19490403,    0,    0
100755,19490404,   24,    0
100755,19490405,  100,    0
100755,19490406,  255,    0
100755,19490407,  177,    0
100755,19490408,  264,    0
100755,19490409,   88,    0
100755,19490410,    3,    0
100755,19490411,    0,    0
100755,19490412,   56,    0
100755,19490413,   16,    0
100755,19490414,    0,    0
100755,19490415,    0,    0
100755,19490416,    0,    0
100755,19490417,    0,    0
100755,19490418,    0,    0
100755,19490419,    5,    0
100755,19490420,    0,    0
100755,19490421,   12,    0
100755,19490422,   57,    0
100755,19490423,    0,    0
100755,19490424,    0,    0
100755,19490425,   52,    0
100755,19490426,   23,    0
100755,19490427,    0,    0
100755,19490428,    0,    0
100755,19490429,   20,    0
100755,19490430,    9,    0
100755,19490501,    0,    0
100755,19490502,    0,    0
100755,19490503,    0,    0
100755,19490504,    0,    0
100755,19490505,    2,    0
100755,19490506,   44,    0
100755,19490507,    0,    0
100755,19490508,    0,    0
100755,19490509,   28,    0
100755,19490510,   43,    0
100755,19490511,   25,    0
100755,19490512,    9,    0
100755,19490513,    3,    0
100755,19490514,    2,    0
100755,19490515,    0,    0
100755,19490516,    0,    0
100755,19490517,    0,    0
100755,19490518,   11,    0
100755,19490519,   54,    0
100755,19490520,  235,    0
100755,19490521,  393,    0
100755,19490522,   34,    0
100755,19490523,   31,    0
100755,19490524,  171,    0
100755,19490525,   18,    0
100755,19490526,  113,    0
100755,19490527,    0,    0
100755,19490528,    0,    0
100755,19490529,   25,    0
100755,19490530,   22,    0
100755,19490531,    6,    0
100755,19490601,   16,    0
100755,19490602,   88,    0
100755,19490603,  262,    0
100755,19490604,  143,    0
100755,19490605,  160,    0
100755,19490606,    0,    0
100755,19490607,  101,    0
100755,19490608,    2,    0
100755,19490609,    4,    0
100755,19490610,  104,    0
100755,19490611,  284,    0
100755,19490612,  130,    0
100755,19490613,    0,    0
100755,19490614,    0,    0
100755,19490615,    5,    0
100755,19490616,    0,    0
100755,19490617,    0,    0
100755,19490618,    0,    0
100755,19490619,    0,    0
100755,19490620,    0,    0
100755,19490621,    0,    0
100755,19490622,    0,    0
100755,19490623,    0,    0
100755,19490624,    0,    0
100755,19490625,    0,    0
100755,19490626,    0,    0
100755,19490627,    0,    0
100755,19490628,    0,    0
100755,19490629,    0,    0
100755,19490630,    0,    0
100755,19490701,    0,    0
100755,19490702,    0,    0
100755,19490703,    0,    0
100755,19490704,    0,    0
100755,19490705,   91,    0
100755,19490706,    0,    0
100755,19490707,    0,    0
100755,19490708,   74,    0
100755,19490709,    0,    0
100755,19490710,    0,    0
100755,19490711,    0,    0
100755,19490712,    0,    0
100755,19490713,    0,    0
100755,19490714,    0,    0
100755,19490715,   24,    0
100755,19490716,  399,    0
100755,19490717,   53,    0
100755,19490718,  527,    0
100755,19490719,  237,    0
100755,19490720,   70,    0
100755,19490721,    0,    0
100755,19490722,    0,    0
100755,19490723,    2,    0
100755,19490724,  137,    0
100755,19490725,    0,    0
100755,19490726,    0,    0
100755,19490727,    0,    0
100755,19490728,    0,    0
100755,19490729,   54,    0
100755,19490730,    0,    0
100755,19490731,    0,    0
100755,19490801,    0,    0
100755,19490802,  348,    0
100755,19490803,   15,    0
100755,19490804,    0,    0
100755,19490805,    0,    0
100755,19490806,    0,    0
100755,19490807,    0,    0
100755,19490808,    0,    0
100755,19490809,  272,    0
100755,19490810,  145,    0
100755,19490811,  311,    0
100755,19490812,  284,    0
100755,19490813,   10,    0
100755,19490814,    8,    0
100755,19490815,    0,    0
100755,19490816,    0,    0
100755,19490817,    4,    0
100755,19490818,    1,    0
100755,19490819,    1,    0
100755,19490820,    0,    0
100755,19490821,    0,    0
100755,19490822,    0,    0
100755,19490823,  171,    0
100755,19490824,  187,    0
100755,19490825,    0,    0
100755,19490826,   29,    0
100755,19490827,   32,    0
100755,19490828,   42,    0
100755,19490829,  154,    0
100755,19490830,  116,    0
100755,19490831,    0,    0
100755,19490901,   70,    0
100755,19490902,    0,    0
100755,19490903,    0,    0
100755,19490904,    0,    0
100755,19490905,    0,    0
100755,19490906,    0,    0
100755,19490907,  494,    0
100755,19490908,    0,    0
100755,19490909,    0,    0
100755,19490910,    0,    0
100755,19490911,    0,    0
100755,19490912,    7,    0
100755,19490913,    0,    0
100755,19490914,   41,    0
100755,19490915,   89,    0
100755,19490916,   88,    0
100755,19490917,   49,    0
100755,19490918,   57,    0
100755,19490919,  481,    0
100755,19490920,   30,    0
100755,19490921,   38,    0
100755,19490922,    0,    0
100755,19490923,    0,    0
100755,19490924,    0,    0
100755,19490925,    0,    0
100755,19490926,    0,    0
100755,19490927,    0,    0
100755,19490928,    0,    0
100755,19490929,    0,    0
100755,19490930,    0,    0
100755,19491001,   19,    0
100755,19491002,    0,    0
100755,19491003,    0,    0
100755,19491004,    0,    0
100755,19491005,    0,    0
100755,19491006,    0,    0
100755,19491007,    0,    0
100755,19491008,    2,    0
100755,19491009,  157,    0
100755,19491010,   61,    0
100755,19491011,    0,    0
100755,19491012,    0,    0
100755,19491013,    0,    0
100755,19491014,    0,    0
100755,19491015,    0,    0
100755,19491016,    0,    0
100755,19491017,  121,    0
100755,19491018,    0,    0
100755,19491019,    0,    0
100755,19491020,    0,    0
100755,19491021,   45,    0
100755,19491022,    0,    0
100755,19491023,    0,    0
100755,19491024,   88,    0
100755,19491025,    3,    0
100755,19491026,  140,    0
100755,19491027,  105,    0
100755,19491028,    0,    0
100755,19491029,    0,    0
100755,19491030,    0,    0
100755,19491031,    0,    0
100755,19491101,    0,    0
100755,19491102,    0,    0
100755,19491103,    0,    0
100755,19491104,    0,    0
100755,19491105,    8,    0
100755,19491106,  129,    0
100755,19491107,  188,    0
100755,19491108,  295,    0
100755,19491109,  187,    0
100755,19491110,  378,    0
100755,19491111,  422,    0
100755,19491112,  249,    0
100755,19491113,  106,    0
100755,19491114,  168,    0
100755,19491115,    6,    0
100755,19491116,    0,    0
100755,19491117,    0,    0
100755,19491118,    0,    0
100755,19491119,    0,    0
100755,19491120,    0,    0
100755,19491121,    0,    0
100755,19491122,    0,    0
100755,19491123,    0,    0
100755,19491124,   14,    0
100755,19491125,    0,    0
100755,19491126,   64,    0
100755,19491127,   83,    0
100755,19491128,  107,    0
100755,19491129,    0,    0
100755,19491130,    0,    0
100755,19491201,   17,    0
100755,19491202,  268,    0
100755,19491203,  305,    0
100755,19491204,  109,    0
100755,19491205,  199,    0
100755,19491206,  256,    0
100755,19491207,    0,    0
100755,19491208,    0,    0
100755,19491209,  145,    0
100755,19491210,  106,    0
100755,19491211,    3,    0
100755,19491212,   46,    0
100755,19491213,    0,    0
100755,19491214,    0,    0
100755,19491215,   36,    0
100755,19491216,  142,    0
100755,19491217,  477,    0
100755,19491218,  239,    0
100755,19491219,   26,    0
100755,19491220,    0,    0
100755,19491221,    1,    0
100755,19491222,    0,    0
100755,19491223,    0,    0
100755,19491224,    0,    0
100755,19491225,    0,    0
100755,19491226,    3,    0
100755,19491227,    0,    0
100755,19491228,    0,    0
100755,19491229,    0,    0
100755,19491230,    0,    0
100755,19491231,    0,    0
100755,19500101,    0,    0
100755,19500102,   75,    0
100755,19500103,  275,    0
100755,19500104,  321,    0
100755,19500105,  138,    0
100755,19500106,  110,    0
100755,19500107,    0,    0
100755,19500108,    0,    0
100755,19500109,    0,    0
100755,19500110,    0,    0
100755,19500111,   35,    0
100755,19500112,   38,    0
100755,19500113,    0,    0
100755,19500114,    0,    0
100755,19500115,    0,    0
100755,19500116,  135,    0
100755,19500117,   32,    0
100755,19500118,   32,    0
100755,19500119,    0,    0
100755,19500120,    0,    0
100755,19500121,    0,    0
100755,19500122,    0,    0
100755,19500123,    0,    0
100755,19500124,    6,    0
100755,19500125,    0,    0
100755,19500126,    0,    0
100755,19500127,    3,    0
100755,19500128,    0,    0
100755,19500129,    0,    0
100755,19500130,    0,    0
100755,19500131,    0,    0
100755,19500201,   24,    0
100755,19500202,    0,    0
100755,19500203,    0,    0
100755,19500204,    0,    0
100755,19500205,    2,    0
100755,19500206,   27,    0
100755,19500207,   91,    0
100755,19500208,  110,    0
100755,19500209,   71,    0
100755,19500210,  221,    0
100755,19500211,  301,    0
100755,19500212,   98,    0
100755,19500213,   24,    0
100755,19500214,  297,    0
100755,19500215,   75,    0
100755,19500216,    0,    0
100755,19500217,    0,    0
100755,19500218,    0,    0
100755,19500219,    0,    0
100755,19500220,   53,    0
100755,19500221,  428,    0
100755,19500222,    0,    0
100755,19500223,   40,    0
100755,19500224,   81,    0
100755,19500225,    0,    0
100755,19500226,   46,    0
100755,19500227,   59,    0
100755,19500228,    0,    0
100755,19500301,    7,    0
100755,19500302,    0,    0
100755,19500303,    0,    0
100755,19500304,    0,    0
100755,19500305,    0,    0
100755,19500306,    0,    0
100755,19500307,    0,    0
100755,19500308,    0,    0
100755,19500309,    0,    0
100755,19500310,   99,    0
100755,19500311,    0,    0
100755,19500312,   13,    0
100755,19500313,   27,    0
100755,19500314,    0,    0
100755,19500315,    0,    0
100755,19500316,    0,    0
100755,19500317,   56,    0
100755,19500318,    0,    0
100755,19500319,    6,    0
100755,19500320,   88,    0
100755,19500321,  155,    0
100755,19500322,    0,    0
100755,19500323,    0,    0
100755,19500324,   86,    0
100755,19500325,    0,    0
100755,19500326,    0,    0
100755,19500327,    0,    0
100755,19500328,    0,    0
100755,19500329,   61,    0
100755,19500330,    5,    0
100755,19500331,    0,    0
100755,19500401,    0,    0
100755,19500402,  157,    0
100755,19500403,  118,    0
100755,19500404,  131,    0
100755,19500405,  113,    0
100755,19500406,    0,    0
100755,19500407,    0,    0
100755,19500408,    0,    0
100755,19500409,  346,    0
100755,19500410,  111,    0
100755,19500411,  187,    0
100755,19500412,  120,    0
100755,19500413,   77,    0
100755,19500414,   71,    0
100755,19500415,   50,    0
100755,19500416,   69,    0
100755,19500417,    1,    0
100755,19500418,    0,    0
100755,19500419,    0,    0
100755,19500420,    0,    0
100755,19500421,    5,    0
100755,19500422,   47,    0
100755,19500423,  154,    0
100755,19500424,  214,    0
100755,19500425,   82,    0
100755,19500426,   35,    0
100755,19500427,   86,    0
100755,19500428,   28,    0
100755,19500429,    0,    0
100755,19500430,    0,    0
100755,19500501,    0,    0
100755,19500502,  119,    0
100755,19500503,   63,    0
100755,19500504,   21,    0
100755,19500505,   17,    0
100755,19500506,    0,    0
100755,19500507,   52,    0
100755,19500508,    2,    0
100755,19500509,    0,    0
100755,19500510,   28,    0
100755,19500511,    0,    0
100755,19500512,    0,    0
100755,19500513,    0,    0
100755,19500514,    8,    0
100755,19500515,    0,    0
100755,19500516,   37,    0
100755,19500517,    0,    0
100755,19500518,   80,    0
100755,19500519,    7,    0
100755,19500520,    0,    0
100755,19500521,    0,    0
100755,19500522,    0,    0
100755,19500523,   55,    0
100755,19500524,    0,    0
100755,19500525,   43,    0
100755,19500526,  133,    0
100755,19500527,   84,    0
100755,19500528,  420,    0
100755,19500529,    0,    0
100755,19500530,    0,    0
100755,19500531,  156,    0
100755,19500601,   10,    0
100755,19500602,    2,    0
100755,19500603,    0,    0
100755,19500604,    0,    0
100755,19500605,    0,    0
100755,19500606,    0,    0
100755,19500607,    0,    0
100755,19500608,    0,    0
100755,19500609,    0,    0
100755,19500610,    0,    0
100755,19500611,    0,    0
100755,19500612,    0,    0
100755,19500613,  176,    0
100755,19500614,   96,    0
100755,19500615,  110,    0
100755,19500616,  176,    0
100755,19500617,  156,    0
100755,19500618,   83,    0
100755,19500619,    2,    0
100755,19500620,    0,    0
100755,19500621,  174,    0
100755,19500622,    5,    0
100755,19500623,   70,    0
100755,19500624,   16,    0
100755,19500625,  183,    0
100755,19500626,   23,    0
100755,19500627,    0,    0
100755,19500628,    0,    0
100755,19500629,    0,    0
100755,19500630,    0,    0
100755,19500701,   74,    0
100755,19500702,    0,    0
100755,19500703,   24,    0
100755,19500704,    0,    0
100755,19500705,  210,    0
100755,19500706,   87,    0
100755,19500707,   68,    0
100755,19500708,    0,    0
100755,19500709,   13,    0
100755,19500710,  188,    0
100755,19500711,   40,    0
100755,19500712,    0,    0
100755,19500713,    0,    0
100755,19500714,  468,    0
100755,19500715,   11,    0
100755,19500716,    0,    0
100755,19500717,    2,    0
100755,19500718,    0,    0
100755,19500719,    0,    0
100755,19500720,    0,    0
100755,19500721,    0,    0
100755,19500722,   40,    0
100755,19500723,  393,    0
100755,19500724,    7,    0
100755,19500725,    0,    0
100755,19500726,    0,    0
100755,19500727,  104,    0
100755,19500728,   94,    0
100755,19500729,  164,    0
100755,19500730,    0,    0
100755,19500731,  298,    0
100755,19500801,  238,    0
100755,19500802,  374,    0
100755,19500803,  470,    0
100755,19500804,  459,    0
100755,19500805,   50,    0
100755,19500806,    0,    0
100755,19500807,    8,    0
100755,19500808,    0,    0
100755,19500809,    0,    0
100755,19500810,  340,    0
100755,19500811,  121,    0
100755,19500812,   68,    0
100755,19500813,    0,    0
100755,19500814,   29,    0
100755,19500815,   47,    0
100755,19500816,  221,    0
100755,19500817,  168,    0
100755,19500818,   56,    0
100755,19500819,    0,    0
100755,19500820,    0,    0
100755,19500821,    0,    0
100755,19500822,    0,    0
100755,19500823,    0,    0
100755,19500824,  214,    0
100755,19500825,   59,    0
100755,19500826,    0,    0
100755,19500827,    0,    0
100755,19500828,  323,    0
100755,19500829,   79,    0
100755,19500830,    0,    0
100755,19500831,  144,    0
100755,19500901,  252,    0
100755,19500902,   39,    0
100755,19500903,  276,    0
100755,19500904,  410,    0
100755,19500905,   31,    0
100755,19500906,  166,    0
100755,19500907,  175,    0
100755,19500908,  104,    0
100755,19500909,   91,    0
100755,19500910,    0,    0
100755,19500911,    2,    0
100755,19500912,    2,    0
100755,19500913,    0,    0
100755,19500914,    4,    0
100755,19500915,  308,    0
100755,19500916,  136,    0
100755,19500917,    0,    0
100755,19500918,    9,    0
100755,19500919,   90,    0
100755,19500920,  271,    0
100755,19500921,  279,    0
100755,19500922,   70,    0
100755,19500923,    0,    0
100755,19500924,    0,    0
100755,19500925,    6,    0
100755,19500926,  110,    0
100755,19500927,    6,    0
100755,19500928,    0,    0
100755,19500929,    0,    0
100755,19500930,   51,    0
100755,19501001,  193,    0
100755,19501002,  125,    0
100755,19501003,   29,    0
100755,19501004,    0,    0
100755,19501005,    0,    0
100755,19501006,    0,    0
100755,19501007,    0,    0
100755,19501008,   22,    0
100755,19501009,    6,    0
100755,19501010,  116,    0
100755,19501011,   87,    0
100755,19501012,    0,    0
100755,19501013,    0,    0
100755,19501014,    0,    0
100755,19501015,    0,    0
100755,19501016,  150,    0
100755,19501017,   55,    0
100755,19501018,   78,    0
100755,19501019,    0,    0
100755,19501020,    0,    0
100755,19501021,    0,    0
100755,19501022,    0,    0
100755,19501023,    0,    0
100755,19501024,    0,    0
100755,19501025,    0,    0
100755,19501026,   69,    0
100755,19501027,   45,    0
100755,19501028,    1,    0
100755,19501029,    5,    0
100755,19501030,    0,    0
100755,19501031,    0,    0
100755,19501101,    0,    0
100755,19501102,  240,    0
100755,19501103,  309,    0
100755,19501104,  325,    0
100755,19501105,   14,    0
100755,19501106,    0,    0
100755,19501107,   11,    0
100755,19501108,    0,    0
100755,19501109,    0,    0
100755,19501110,    2,    0
100755,19501111,    5,    0
100755,19501112,   60,    0
100755,19501113,  344,    0
100755,19501114,  331,    0
100755,19501115,  291,    0
100755,19501116,  442,    0
100755,19501117,  182,    0
100755,19501118,    0,    0
100755,19501119,   19,    0
100755,19501120,   35,    0
100755,19501121,    0,    0
100755,19501122,  191,    0
100755,19501123,    0,    0
100755,19501124,  135,    0
100755,19501125,  431,    0
100755,19501126,  117,    0
100755,19501127,    0,    0
100755,19501128,   19,    0
100755,19501129,  159,    0
100755,19501130,  232,    0
100755,19501201,    0,    0
100755,19501202,   41,    0
100755,19501203,   83,    0
100755,19501204,    0,    0
100755,19501205,    0,    0
100755,19501206,   33,    0
100755,19501207,    6,    0
100755,19501208,    0,    0
100755,19501209,    0,    0
100755,19501210,    0,    0
100755,19501211,  129,    0
100755,19501212,   55,    0
100755,19501213,    0,    0
100755,19501214,    0,    0
100755,19501215,   12,    0
100755,19501216,   50,    0
100755,19501217,   17,    0
100755,19501218,   42,    0
100755,19501219,    0,    0
100755,19501220,   61,    0
100755,19501221,    0,    0
100755,19501222,    0,    0
100755,19501223,    0,    0
100755,19501224,    0,    0
100755,19501225,    5,    0
100755,19501226,    0,    0
100755,19501227,    0,    0
100755,19501228,    0,    0
100755,19501229,    0,    0
100755,19501230,    0,    0
100755,19501231,   18,    0
100755,19510101,    7,    0
100755,19510102,   43,    0
100755,19510103,   35,    0
100755,19510104,    0,    0
100755,19510105,    0,    0
100755,19510106,    0,    0
100755,19510107,   78,    0
100755,19510108,    0,    0
100755,19510109,   10,    0
100755,19510110,    0,    0
100755,19510111,    0,    0
100755,19510112,   83,    0
100755,19510113,   80,    0
100755,19510114,    0,    0
100755,19510115,  224,    0
100755,19510116,  146,    0
100755,19510117,  196,    0
100755,19510118,  307,    0
100755,19510119,  137,    0
100755,19510120,  833,    0
100755,19510121,  415,    0
100755,19510122,    4,    0
100755,19510123,    0,    0
100755,19510124,    0,    0
100755,19510125,   11,    0
100755,19510126,    0,    0
100755,19510127,    0,    0
100755,19510128,    0,    0
100755,19510129,    0,    0
100755,19510130,    0,    0
100755,19510131,    0,    0
100755,19510201,    0,    0
100755,19510202,    0,    0
100755,19510203,    0,    0
100755,19510204,    0,    0
100755,19510205,   78,    0
100755,19510206,   38,    0
100755,19510207,    0,    0
100755,19510208,    0,    0
100755,19510209,    0,    0
100755,19510210,    0,    0
100755,19510211,  151,    0
100755,19510212,    5,    0
100755,19510213,  212,    0
100755,19510214,   36,    0
100755,19510215,   22,    0
100755,19510216,    0,    0
100755,19510217,  104,    0
100755,19510218,  117,    0
100755,19510219,  141,    0
100755,19510220,   12,    0
100755,19510221,   18,    0
100755,19510222,  197,    0
100755,19510223,   11,    0
100755,19510224,   16,    0
100755,19510225,    5,    0
100755,19510226,   57,    0
100755,19510227,   38,    0
100755,19510228,    6,    0
100755,19510301,    0,    0
100755,19510302,    0,    0
100755,19510303,    0,    0
100755,19510304,    0,    0
100755,19510305,    0,    0
100755,19510306,    0,    0
100755,19510307,    0,    0
100755,19510308,    0,    0
100755,19510309,  116,    0
100755,19510310,   12,    0
100755,19510311,    2,    0
100755,19510312,   12,    0
100755,19510313,   91,    0
100755,19510314,   20,    0
100755,19510315,    0,    0
100755,19510316,   76,    0
100755,19510317,   26,    0
100755,19510318,  114,    0
100755,19510319,  195,    0
100755,19510320,  387,    0
100755,19510321,   20,    0
100755,19510322,   76,    0
100755,19510323,    0,    0
100755,19510324,  345,    0
100755,19510325,  165,    0
100755,19510326,   40,    0
100755,19510327,  200,    0
100755,19510328,   81,    0
100755,19510329,    7,    0
100755,19510330,    1,    0
100755,19510331,  149,    0
100755,19510401,    6,    0
100755,19510402,  181,    0
100755,19510403,   45,    0
100755,19510404,    0,    0
100755,19510405,   10,    0
100755,19510406,    0,    0
100755,19510407,   23,    0
100755,19510408,   39,    0
100755,19510409,   18,    0
100755,19510410,   86,    0
100755,19510411,   45,    0
100755,19510412,    0,    0
100755,19510413,   97,    0
100755,19510414,  227,    0
100755,19510415,    1,    0
100755,19510416,    0,    0
100755,19510417,    0,    0
100755,19510418,   10,    0
100755,19510419,   10,    0
100755,19510420,   25,    0
100755,19510421,   71,    0
100755,19510422,    0,    0
100755,19510423,    0,    0
100755,19510424,    0,    0
100755,19510425,    0,    0
100755,19510426,    0,    0
100755,19510427,   19,    0
100755,19510428,   55,    0
100755,19510429,   30,    0
100755,19510430,    0,    0
100755,19510501,    0,    0
100755,19510502,    0,    0
100755,19510503,    4,    0
100755,19510504,  244,    0
100755,19510505,    0,    0
100755,19510506,    0,    0
100755,19510507,    5,    0
100755,19510508,  110,    0
100755,19510509,   73,    0
100755,19510510,   24,    0
100755,19510511,   47,    0
100755,19510512,    0,    0
100755,19510513,    0,    0
100755,19510514,  165,    0
100755,19510515,  106,    0
100755,19510516,   32,    0
100755,19510517,    0,    0
100755,19510518,    0,    0
100755,19510519,    0,    0
100755,19510520,    3,    0
100755,19510521,    0,    0
100755,19510522,   77,    0
100755,19510523,    0,    0
100755,19510524,    0,    0
100755,19510525,    0,    0
100755,19510526,    5,    0
100755,19510527,  139,    0
100755,19510528,   44,    0
100755,19510529,    0,    0
100755,19510530,    0,    0
100755,19510531,  108,    0
100755,19510601,   75,    0
100755,19510602,  160,    0
100755,19510603,    6,    0
100755,19510604,   38,    0
100755,19510605,   97,    0
100755,19510606,   69,    0
100755,19510607,    0,    0
100755,19510608,  115,    0
100755,19510609,   48,    0
100755,19510610,    4,    0
100755,19510611,    0,    0
100755,19510612,  244,    0
100755,19510613,    2,    0
100755,19510614,    0,    0
100755,19510615,    0,    0
100755,19510616,   48,    0
100755,19510617,   40,    0
100755,19510618,  182,    0
100755,19510619,  150,    0
100755,19510620,    0,    0
100755,19510621,    0,    0
100755,19510622,    1,    0
100755,19510623,  241,    0
100755,19510624,  340,    0
100755,19510625,   57,    0
100755,19510626,  196,    0
100755,19510627,    0,    0
100755,19510628,   93,    0
100755,19510629,    4,    0
